issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-01-31,2026-01-31 08:00:00,2026-01-31 18:00:00,2026-02-01 00:00:00,10,1,0.0265,0.0262,0.0274,0.0,0.1987,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-01-31 19:00:00,2026-02-01 01:00:00,11,1,0.0205,0.024,0.0244,0.0,0.0761,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-01-31 20:00:00,2026-02-01 02:00:00,12,1,0.0163,0.0178,0.0193,0.0,0.0235,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-01-31 21:00:00,2026-02-01 03:00:00,13,1,0.0183,0.0186,0.0168,0.0,0.051,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-01-31 22:00:00,2026-02-01 04:00:00,14,1,0.0221,0.0181,0.026,0.0,0.1066,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-01-31 23:00:00,2026-02-01 05:00:00,15,1,0.0284,0.0208,0.0283,0.0,0.1911,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-02-01 00:00:00,2026-02-01 06:00:00,16,1,0.0295,0.0189,0.0269,0.0,0.2807,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-02-01 01:00:00,2026-02-01 07:00:00,17,1,0.0376,0.0297,0.034,0.0,0.2896,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-02-01 02:00:00,2026-02-01 08:00:00,18,1,0.0541,0.0514,0.0521,0.0,0.3849,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-02-01 03:00:00,2026-02-01 09:00:00,19,1,0.1086,0.1091,0.0968,0.0,0.5525,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-02-01 04:00:00,2026-02-01 10:00:00,20,1,0.1393,0.1637,0.1397,0.0,0.7185,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-02-01 05:00:00,2026-02-01 11:00:00,21,1,0.1446,0.1826,0.1676,0.0,0.7414,2026-01-31,ensemble-v1-20260131
2026-01-31,2026-01-31 08:00:00,2026-02-01 06:00:00,2026-02-01 12:00:00,22,1,0.1816,0.1944,0.1818,0.0191,0.7331,2026-01-31,ensemble-v1-20260131
